EmployeeID,Name,Age,Experience,Salary,PerformanceScore,LeftCompany,Gender_Male,Department_HR,Department_IT,Department_Marketing,Department_Sales,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai
3926,Emp_3926,-0.6328325784081055,-0.25858659436103276,0.6622795493277636,-1.2294266427177079,True,True,False,True,False,False,True,False,False,False
3927,Emp_3927,-1.5716400206636925,1.475229906319743,-0.8047070075602205,1.5884071689633823,True,True,True,False,False,False,True,False,False,False
3928,Emp_3928,-0.4621403161798169,-0.8134078745788808,-0.33258639884189406,-1.4019470801675706,True,True,True,False,False,False,False,False,False,False
3929,Emp_3929,-0.20610192283738407,-0.13721943931337832,-0.635781003140746,-1.0569062052678453,False,True,False,True,False,False,False,False,True,False
3930,Emp_3930,-0.29144805395152834,0.95508495611551,1.097573781450887,-1.6894811425840084,False,True,False,False,False,False,False,True,False,False
3931,Emp_3931,-0.4621403161798169,0.17486753080916106,-0.752790123262472,-1.1719198302344203,True,True,False,False,False,True,False,True,False,False
3932,Emp_3932,-1.1449093650929711,0.5389689959521239,0.4741789089743205,-1.6319743301007208,True,False,False,True,False,False,True,False,False,False
3933,Emp_3933,0.9887439127606358,-0.7787315445652654,-0.09088445972237547,0.8408186066806441,False,True,False,True,False,False,True,False,False,False
3934,Emp_3934,-0.803524840636394,-0.6053498944971879,0.31496713046122476,0.6107913567474939,True,True,True,False,False,False,False,True,False,False
3935,Emp_3935,-0.8888709717505383,0.018824045747891226,-0.9916770135445125,-1.2869334552009954,True,True,False,False,False,True,False,True,False,False
3936,Emp_3936,-1.400947758435404,-1.0561421846741894,-0.16266820507806257,-0.309317642985107,False,False,False,False,False,True,False,False,False,False
3937,Emp_3937,0.47666712607577016,-1.3162146597763056,1.0333583641172717,-0.021783580568669227,True,True,False,False,True,False,False,True,False,False
3938,Emp_3938,-0.803524840636394,1.1804811012040106,-0.26493293005922786,-0.1943040180185319,True,False,False,True,False,False,True,False,False,False
3939,Emp_3939,-0.37679418506567264,0.9377467911087023,-0.5020431091897456,0.7833117941973565,True,True,False,False,True,False,False,False,False,True
3940,Emp_3940,-1.3156016273212596,1.475229906319743,-0.9821473810045258,-0.9993993927845577,True,False,False,False,False,True,False,False,False,True
3941,Emp_3941,0.9887439127606358,0.27889652085000755,0.3160977648303757,0.09323004439790589,True,False,False,False,True,False,False,False,False,True
3942,Emp_3942,-1.400947758435404,-0.2932629243746482,-0.3763811750183949,-1.4019470801675706,True,False,False,False,False,True,False,False,False,False
3943,Emp_3943,0.5620132571899145,-1.3855673198035368,0.6567417483360037,1.1858594815803694,False,True,False,False,False,True,False,False,False,True
3944,Emp_3944,-0.6328325784081055,1.1978192662108187,-0.8309423397586828,1.64591398144667,True,False,False,True,False,False,False,False,True,False
3945,Emp_3945,-1.400947758435404,-0.171895769326994,0.008795958129301886,-0.5968517054015448,False,True,False,False,False,True,False,False,True,False
3946,Emp_3946,0.9887439127606358,0.19220569581596877,0.5661064054375341,-0.9418925803012701,False,False,False,False,True,False,False,False,False,False
3947,Emp_3947,1.67151296167379,-0.6573643895176111,-0.012755317396963542,-0.42433126795168213,False,True,False,False,False,True,False,False,False,True
3948,Emp_3948,-0.20610192283738407,0.07083854076831461,-0.33821649651684993,-0.9993993927845577,True,False,False,False,True,False,True,False,False,False
3949,Emp_3949,0.04993647050504876,0.95508495611551,0.46282641694121285,-0.36682445546839454,False,False,False,False,True,False,False,False,False,False
3950,Emp_3950,-1.400947758435404,0.7123506460202014,0.7771196973943835,1.0133390441305068,False,True,True,False,False,False,False,True,False,False
3951,Emp_3951,-1.6569861517778368,1.6832878864014358,0.947407077890999,1.7034207939299575,False,False,False,False,True,False,False,False,False,False
3952,Emp_3952,0.7327055194182029,-0.03319044927253185,-0.027707380074715144,0.9558322316472192,False,True,False,False,False,True,False,False,True,False
3953,Emp_3953,1.5008206994455016,0.08817670577512231,-0.9183472987452925,-1.1719198302344203,False,False,False,False,True,False,True,False,False,False
3954,Emp_3954,-1.486293889549548,-1.5589489698716144,-0.4595404865779887,0.8983254191639317,False,False,False,False,True,False,False,False,False,True
3955,Emp_3955,0.9887439127606358,-0.3972919144154948,0.47410968646192353,0.6107913567474939,False,True,False,True,False,False,False,False,True,False
3956,Emp_3956,-0.7181787095222497,1.440553576306127,0.7676823615375927,-1.1719198302344203,False,True,False,True,False,False,False,False,False,True
3957,Emp_3957,-0.12075579172323979,-0.5359972344699567,-0.5861484617520983,-1.2869334552009954,False,True,False,True,False,False,False,False,False,True
3958,Emp_3958,-1.2302554962071153,0.9030704610950869,0.06518923156205639,-0.7118653303681199,False,False,False,False,False,False,False,False,False,False
3959,Emp_3959,-0.5474864472939611,1.6486115563878205,-0.006502217110434708,1.128352669097082,True,True,False,False,False,True,False,False,False,False
3960,Emp_3960,0.13528260161919303,-1.3162146597763056,0.7771889199067805,-1.0569062052678453,True,True,False,False,False,False,False,False,True,False
3961,Emp_3961,-0.6328325784081055,-0.58801172949038,0.15773973063684293,-0.5393448929182573,True,False,False,False,False,False,False,False,False,True
3962,Emp_3962,0.13528260161919303,-0.10254310929976293,0.059259169666713546,1.128352669097082,False,True,False,False,False,True,False,False,False,False
3963,Emp_3963,-0.20610192283738407,-0.934775029626535,-0.5100267722861993,1.0708458566137944,False,True,False,True,False,False,False,False,True,False
3964,Emp_3964,-6.064207348838429e-16,-1.714992454932884,0.4750557274646825,-0.25181083050181946,True,False,False,False,True,False,False,False,False,True
3965,Emp_3965,-0.12075579172323979,-0.11988127430657061,0.12677419342458576,-1.1144130177511329,True,False,True,False,False,False,False,True,False,False
3966,Emp_3966,0.6473593883040587,0.10551487078192999,-0.37405068376769596,-1.1144130177511329,False,False,False,False,True,False,False,True,False,False
3967,Emp_3967,-6.064207348838429e-16,0.41760184090446967,-0.7304774000998395,1.243366294063657,True,False,False,True,False,False,False,False,True,False
3968,Emp_3968,-0.29144805395152834,1.11112844117678,0.14516430755138826,-0.021783580568669227,False,False,False,False,True,False,False,True,False,False
3969,Emp_3969,-0.9742171028646825,-0.8654223695993042,-0.027707380074715144,0.8983254191639317,True,True,False,True,False,False,True,False,False,False
3970,Emp_3970,1.67151296167379,-1.5416108048648065,0.14977914171118814,-1.6894811425840084,True,False,False,True,False,False,False,False,True,False
3971,Emp_3971,-1.1449093650929711,-1.4375818148239599,0.1817830166094003,1.243366294063657,False,False,False,False,True,False,False,False,True,False
3972,Emp_3972,0.39132099496162587,-0.03319044927253185,0.14666412865332323,-0.8843857678179826,False,False,False,False,False,False,False,False,False,True
3973,Emp_3973,0.6473593883040587,1.440553576306127,0.12319769695074086,-0.13679720553524433,False,True,False,False,False,True,True,False,False,False
3974,Emp_3974,-0.9742171028646825,1.6486115563878205,-0.2790312484174165,1.243366294063657,True,True,False,False,False,True,False,False,True,False
3975,Emp_3975,-0.37679418506567264,-1.0388040196673818,0.3169976574915367,0.43827091929763123,False,True,False,False,False,True,False,False,False,False
3976,Emp_3976,-1.6569861517778368,-1.229523834742267,-0.259672019117056,1.5884071689633823,False,True,False,False,False,True,False,False,True,False
3977,Emp_3977,-1.3156016273212596,-0.5186590694631491,-0.6391498320774,-1.459453892650858,False,False,True,False,False,False,True,False,False,False
3978,Emp_3978,-1.400947758435404,-0.13721943931337832,0.07723394871913407,0.8408186066806441,True,False,False,True,False,False,False,False,True,False
3979,Emp_3979,0.5620132571899145,1.0591139461563563,-0.4800534244182991,0.6107913567474939,True,False,True,False,False,False,False,True,False,False
3980,Emp_3980,1.67151296167379,0.9377467911087023,-0.8059760869541654,0.6682981692307814,True,True,False,False,False,True,True,False,False,False
3981,Emp_3981,-1.400947758435404,1.4578917413129349,-0.027707380074715144,-1.2869334552009954,False,False,False,False,False,True,False,False,False,False
3982,Emp_3982,-0.29144805395152834,1.232495596224434,-0.2745779334532096,0.43827091929763123,True,True,False,False,True,False,True,False,False,False
3983,Emp_3983,0.39132099496162587,-0.2239102643474171,0.4116248319382332,0.8408186066806441,True,True,False,False,False,True,False,False,True,False
3984,Emp_3984,-0.12075579172323979,-1.6803161249192684,-0.11430474308335985,1.64591398144667,False,True,False,True,False,False,False,False,False,False
3985,Emp_3985,1.67151296167379,-0.934775029626535,-0.9165244392521715,-0.4818380804349697,True,False,False,False,False,True,False,False,False,False
3986,Emp_3986,0.47666712607577016,0.3655873458840463,-0.5953550559008991,0.43827091929763123,False,False,False,False,False,True,False,False,False,False
3987,Emp_3987,-0.803524840636394,-0.01585228426572416,-1.1013946956937546,1.243366294063657,True,False,True,False,False,False,False,True,False,False
3988,Emp_3988,-1.2302554962071153,-0.9174368646197274,-1.1531039124543123,0.8983254191639317,True,False,False,True,False,False,True,False,False,False
3989,Emp_3989,-1.5716400206636925,-1.298876494769498,-0.027707380074715144,1.3008731065469445,False,True,False,False,False,False,False,False,True,False
3990,Emp_3990,-0.9742171028646825,-1.004127689653766,0.46610294919467077,-0.021783580568669227,True,False,False,False,True,False,False,True,False,False
3991,Emp_3991,1.07409004387478,-0.8480842045924963,0.9707581387395864,-1.5169607051341456,True,True,False,False,False,False,False,False,False,False
3992,Emp_3992,0.30597486384748157,1.249833761231242,0.47865529810932644,-1.6319743301007208,False,True,True,False,False,False,False,False,True,False
3993,Emp_3993,1.1594361749889244,0.7123506460202014,-0.6420341034272748,-0.5393448929182573,True,True,False,False,False,True,False,False,False,True
3994,Emp_3994,-0.4621403161798169,0.15752936580235338,-0.12053476919908969,1.7034207939299575,True,True,False,False,True,False,False,False,True,False
3995,Emp_3995,-1.6569861517778368,-1.6803161249192684,-0.23426735706735766,0.15073685688119345,False,True,False,True,False,False,False,False,False,True
3996,Emp_3996,0.22062873273333733,1.0937902761699718,0.26305024616347616,-0.9418925803012701,True,True,False,False,True,False,False,False,False,True
3997,Emp_3997,-0.9742171028646825,0.15752936580235338,-0.00825585409115866,1.5309003564800947,False,True,True,False,False,False,False,False,False,False
3998,Emp_3998,1.4154745683313572,0.41760184090446967,-0.027707380074715144,-0.826878955334695,True,False,False,False,False,True,False,False,False,True
3999,Emp_3999,0.04993647050504876,-1.5242726398579987,0.2350382028134909,1.5884071689633823,True,False,True,False,False,False,False,True,False,False
4000,Emp_4000,0.39132099496162587,1.0764521111631644,0.10697655487904428,-0.13679720553524433,True,True,False,True,False,False,False,False,False,False
4001,Emp_4001,1.5008206994455016,1.1284666061835877,0.7152578454822661,0.8983254191639317,True,False,False,False,False,False,False,False,False,True
4002,Emp_4002,0.47666712607577016,1.3191864212584727,-0.8652536317367949,0.6107913567474939,True,False,False,False,False,True,True,False,False,False
4003,Emp_4003,-6.064207348838429e-16,0.08817670577512231,0.22481634514953416,-1.2294266427177079,True,False,False,False,False,True,False,True,False,False
4004,Emp_4004,-6.064207348838429e-16,-0.3799537494086869,-1.1341600182283338,0.208243669364481,True,False,True,False,False,False,True,False,False,False
4005,Emp_4005,-0.12075579172323979,-1.4895963098443832,0.3212663790893516,-1.1144130177511329,False,True,False,False,False,True,False,False,True,False
4006,Emp_4006,-6.064207348838429e-16,-1.073480349680997,0.32191245587172357,-0.6543585178848323,False,False,True,False,False,False,False,True,False,False
4007,Emp_4007,1.67151296167379,-0.9694513596401506,-0.2928065283844191,-0.07929039305195679,False,True,False,False,False,True,True,False,False,False
4008,Emp_4008,-0.12075579172323979,-1.5242726398579987,0.9392388214281532,1.4733935439968073,True,True,True,False,False,False,True,False,False,False
4009,Emp_4009,-0.20610192283738407,-1.2121856697354592,-0.4894907602750899,1.128352669097082,True,False,False,False,True,False,False,False,False,False
4010,Emp_4010,-0.12075579172323979,1.3191864212584727,0.4356450437399916,0.7833117941973565,True,False,False,False,True,False,False,False,True,False
4011,Emp_4011,1.1594361749889244,0.1401912007955457,0.7483231322372322,0.43827091929763123,True,True,False,False,True,False,False,True,False,False
4012,Emp_4012,-1.6569861517778368,0.9030704610950869,0.31630543236756675,-1.2294266427177079,True,True,False,False,False,True,False,True,False,False
4013,Emp_4013,0.7327055194182029,-0.7960697095720731,0.5735362884348119,-1.344440267684283,False,False,True,False,False,False,False,True,False,False
4014,Emp_4014,1.07409004387478,-1.28153832976269,-0.21315449078627322,0.035723231914618334,True,False,False,True,False,False,False,False,False,True
4015,Emp_4015,0.04993647050504876,-0.449306409435918,0.988179137692831,-1.5744675176174332,True,True,True,False,False,False,False,True,False,False
4016,Emp_4016,-1.5716400206636925,1.0070994511359335,1.1167945657264535,-1.2869334552009954,False,False,False,False,False,True,False,False,False,True
4017,Emp_4017,-1.3156016273212596,-0.726717049544842,0.1480485789012632,-1.2294266427177079,True,True,False,False,True,False,False,False,False,False
4018,Emp_4018,-0.5474864472939611,-1.0388040196673818,0.4236234007537129,1.3008731065469445,True,True,False,False,False,True,False,False,False,True
4019,Emp_4019,0.47666712607577016,-1.6803161249192684,-0.25032697994346126,-0.8843857678179826,False,True,True,False,False,False,False,False,True,False
4020,Emp_4020,-0.9742171028646825,0.41760184090446967,-0.6385037552950279,-1.2869334552009954,False,True,False,False,False,True,False,False,False,True
4021,Emp_4021,-1.0595632339788268,-0.24124842935422508,-0.9282230438472643,1.4733935439968073,True,False,False,True,False,False,False,False,True,False
4022,Emp_4022,0.9887439127606358,-0.8480842045924963,-0.07565550699503587,-0.7693721428514074,True,True,False,False,False,True,False,False,True,False
4023,Emp_4023,0.9033977816464915,0.053500375761506916,0.9758344563153662,1.128352669097082,False,True,False,False,False,False,False,False,True,False
4024,Emp_4024,-1.3156016273212596,0.677674316006586,-0.6383191619286359,0.09323004439790589,True,False,False,False,False,True,False,False,True,False
4025,Emp_4025,1.67151296167379,-0.9000986996129196,0.9945245346625557,1.7034207939299575,True,False,True,False,False,False,False,True,False,False
4026,Emp_4026,1.2447823061030687,0.3655873458840463,-1.087365599847963,-0.42433126795168213,False,True,False,False,False,False,False,False,True,False
4027,Emp_4027,-1.6569861517778368,-0.8480842045924963,0.19002049558464307,-1.6894811425840084,False,False,False,False,True,False,True,False,False,False
4028,Emp_4028,0.6473593883040587,1.665949721394628,-0.3161575892330065,0.8983254191639317,False,False,True,False,False,False,False,False,False,False
4029,Emp_4029,-1.486293889549548,0.7817033060474324,-0.3241874006710583,0.3232572943310561,True,True,False,True,False,False,True,False,False,False
4030,Emp_4030,-1.742332282891981,0.3482491808772386,-0.7571511415434828,-1.344440267684283,False,False,False,False,False,True,False,True,False,False
4031,Emp_4031,-0.20610192283738407,-1.1601711747150358,1.0043310572521305,-0.9418925803012701,True,False,False,False,False,True,False,False,True,False
4032,Emp_4032,-6.064207348838429e-16,0.27889652085000755,0.6667559384627695,-1.1719198302344203,False,False,True,False,False,False,False,False,False,True
4033,Emp_4033,0.30597486384748157,1.024437616142741,-0.9899003023929897,-0.5393448929182573,True,False,False,False,False,True,False,True,False,False
4034,Emp_4034,-0.9742171028646825,0.7990414710542402,0.2007269108353788,0.208243669364481,False,False,False,False,False,True,False,False,False,False
4035,Emp_4035,-0.5474864472939611,0.95508495611551,-0.8826054081776424,0.26575048184776856,False,True,False,False,True,False,False,False,False,True
4036,Emp_4036,0.04993647050504876,-0.6400262245108033,0.29007010016910445,0.5532845442642064,False,False,False,False,False,True,False,False,False,True
4037,Emp_4037,-0.03540966060909551,-0.6053498944971879,-0.27319348320526965,1.0133390441305068,True,True,False,False,False,True,False,False,True,False
4038,Emp_4038,0.04993647050504876,0.12285303578873799,0.6994751126557506,0.15073685688119345,True,True,False,False,True,False,False,False,False,False
4039,Emp_4039,1.2447823061030687,-0.7787315445652654,-0.561159134776782,-1.0569062052678453,True,False,False,False,False,True,False,False,False,False
4040,Emp_4040,1.07409004387478,-1.3508909897899213,0.2951925660864823,-0.9993993927845577,False,False,False,False,True,False,False,False,False,True
4041,Emp_4041,0.7327055194182029,-0.1545576043201863,-0.4593558932115967,0.035723231914618334,False,False,False,True,False,False,False,False,False,False
4042,Emp_4042,0.30597486384748157,-1.7496687849464996,0.7896720463090392,1.3008731065469445,False,False,False,False,False,True,True,False,False,False
4043,Emp_4043,0.5620132571899145,0.8857322960882789,-0.2292141136623768,-0.8843857678179826,True,False,True,False,False,False,False,False,True,False
4044,Emp_4044,-1.742332282891981,0.8510559660746635,0.7460157151573323,0.26575048184776856,True,False,False,False,False,False,False,False,True,False
4045,Emp_4045,-1.486293889549548,0.15752936580235338,-0.36652850408722215,-1.2294266427177079,True,False,False,True,False,False,True,False,False,False
4046,Emp_4046,-1.2302554962071153,0.8510559660746635,-0.7787947137529442,-1.4019470801675706,False,False,False,False,False,True,True,False,False,False
4047,Emp_4047,-1.0595632339788268,0.41760184090446967,-0.1497005210890249,0.38076410681434364,False,False,True,False,False,False,False,False,False,False
4048,Emp_4048,1.2447823061030687,0.6603361509997783,0.5563691053603563,-1.5744675176174332,False,False,False,False,False,False,False,False,False,True
4049,Emp_4049,-0.20610192283738407,-1.5242726398579987,-0.48780634580676296,1.243366294063657,False,False,False,False,True,False,False,False,False,False
4050,Emp_4050,-1.742332282891981,1.3018482562516653,-1.1205001091153262,0.7833117941973565,False,False,False,False,False,True,True,False,False,False
4051,Emp_4051,-0.9742171028646825,0.4869545009317008,0.874031214750181,0.5532845442642064,False,True,False,False,True,False,False,False,True,False
4052,Emp_4052,1.2447823061030687,0.3655873458840463,-0.7206478033394658,-0.9418925803012701,False,False,False,False,False,True,False,False,True,False
4053,Emp_4053,-1.0595632339788268,-0.41463007942230246,-0.02113124139700032,1.0708458566137944,True,True,False,False,False,False,False,False,True,False
4054,Emp_4054,1.7568590927879344,-1.6456397949056532,-0.027707380074715144,-0.9418925803012701,True,True,False,False,False,False,False,False,False,False
4055,Emp_4055,0.9033977816464915,1.371200916278896,-0.027707380074715144,-0.42433126795168213,True,False,False,False,True,False,True,False,False,False
4056,Emp_4056,0.9033977816464915,1.665949721394628,-0.221438118103114,1.0708458566137944,True,True,False,False,True,False,False,False,False,True
4057,Emp_4057,-1.3156016273212596,1.0591139461563563,-1.1451663976994566,-1.6894811425840084,True,False,False,True,False,False,False,False,False,False
4058,Emp_4058,1.4154745683313572,1.4232154112993196,-0.6656389801546512,0.3232572943310561,False,False,True,False,False,False,False,False,True,False
4059,Emp_4059,-0.37679418506567264,-1.3335528247831134,-0.0025334597330068124,1.128352669097082,False,True,False,False,False,True,True,False,False,False
4060,Emp_4060,-0.9742171028646825,-1.298876494769498,-0.09909886452681925,0.15073685688119345,False,False,True,False,False,False,False,False,False,True
4061,Emp_4061,0.47666712607577016,1.3018482562516653,-1.1501965669336385,-0.36682445546839454,True,True,False,False,False,False,False,True,False,False
4062,Emp_4062,1.1594361749889244,-1.5416108048648065,0.08078737102217998,-0.25181083050181946,True,True,False,False,False,True,False,False,False,False
4063,Emp_4063,-0.03540966060909551,-1.4202436498171522,-0.41952987441252376,-1.1719198302344203,False,False,False,True,False,False,False,True,False,False
4064,Emp_4064,0.30597486384748157,1.0764521111631644,-0.1913263252104198,0.4957777317809188,True,True,True,False,False,False,True,False,False,False
4065,Emp_4065,0.5620132571899145,0.17486753080916106,-0.36292893344257826,1.5309003564800947,True,True,True,False,False,False,False,True,False,False
4066,Emp_4066,-0.5474864472939611,-0.3972919144154948,-1.0487625121012372,-0.7118653303681199,True,False,False,False,False,True,False,False,True,False
4067,Emp_4067,-1.486293889549548,0.17486753080916106,0.5880268676965835,1.5884071689633823,False,True,False,True,False,False,False,False,False,False
4068,Emp_4068,0.6473593883040587,1.3018482562516653,0.6674943119283374,-1.1719198302344203,True,False,False,True,False,False,False,False,False,True
4070,Emp_4070,-6.064207348838429e-16,0.6429979859929706,-0.2855612387535333,0.26575048184776856,False,False,True,False,False,False,True,False,False,False
4071,Emp_4071,0.39132099496162587,1.6312733913810125,0.46693361934343475,-1.459453892650858,True,False,False,False,True,False,False,False,False,False
4072,Emp_4072,-0.20610192283738407,0.053500375761506916,-0.14600865376118502,-1.2294266427177079,False,True,False,False,False,True,True,False,False,False
4073,Emp_4073,0.5620132571899145,-1.7323306199396917,-0.5834487837686154,-1.5744675176174332,True,False,False,True,False,False,True,False,False,False
4074,Emp_4074,-0.37679418506567264,-0.25858659436103276,0.836974096446988,1.5309003564800947,False,True,False,False,False,False,True,False,False,False
4075,Emp_4075,1.67151296167379,-1.4202436498171522,0.5090209068808096,0.9558322316472192,True,True,False,False,False,True,False,False,False,False
4076,Emp_4076,1.7568590927879344,-1.3508909897899213,0.8203837676425073,1.0133390441305068,False,False,False,False,True,False,False,False,True,False
4077,Emp_4077,-0.12075579172323979,-0.8654223695993042,0.3983341095580096,-1.2869334552009954,True,False,False,False,False,True,True,False,False,False
4078,Emp_4078,1.5861668305596457,-0.4319682444291103,0.28889331745835545,-1.1719198302344203,False,False,True,False,False,False,False,False,False,True
4079,Emp_4079,1.5008206994455016,-0.08520494429295523,-0.7174635677692038,0.725804981714069,True,True,False,False,False,True,False,False,True,False
4080,Emp_4080,0.13528260161919303,-1.1601711747150358,-1.0394405470984414,-0.309317642985107,True,False,False,False,False,True,True,False,False,False
4081,Emp_4081,0.9033977816464915,-0.6747025545244187,-0.19956380418566258,1.128352669097082,False,True,False,False,False,True,False,False,False,False
4082,Emp_4082,-6.064207348838429e-16,-0.7960697095720731,-0.6438569629203958,0.3232572943310561,True,False,False,False,False,False,True,False,False,False
4083,Emp_4083,-1.400947758435404,-0.4839827394495335,1.059293732095347,-1.5744675176174332,True,False,False,False,True,False,True,False,False,False
4084,Emp_4084,1.07409004387478,-1.368229154796729,-0.1349330517776653,1.3583799190302321,True,True,False,False,False,True,False,True,False,False
4085,Emp_4085,1.5861668305596457,-0.3799537494086869,-0.8639153298304529,0.5532845442642064,True,True,False,False,False,True,False,True,False,False
4086,Emp_4086,-0.8888709717505383,0.17486753080916106,0.533802566318935,-0.1943040180185319,True,False,False,False,False,False,False,False,True,False
4087,Emp_4087,-1.5716400206636925,-1.4202436498171522,-0.9658570164204323,-0.42433126795168213,False,False,False,True,False,False,False,True,False,False
4088,Emp_4088,0.9887439127606358,0.053500375761506916,-0.4697854184127444,0.7833117941973565,True,False,False,False,False,True,False,False,False,False
4089,Emp_4089,-0.8888709717505383,0.8683941310814712,0.8520646041495336,0.035723231914618334,True,True,False,False,False,True,False,True,False,False
4090,Emp_4090,-0.4621403161798169,-1.714992454932884,0.9945706830041537,0.208243669364481,False,False,False,True,False,False,False,False,False,False
4091,Emp_4091,-0.29144805395152834,-1.576287134878422,-0.9352375917701601,1.3008731065469445,True,False,False,False,False,True,True,False,False,False
4092,Emp_4092,-6.064207348838429e-16,-0.13721943931337832,-0.7308927351742215,-1.5169607051341456,True,True,False,False,False,True,False,False,True,False
4093,Emp_4093,-0.9742171028646825,1.2845100912448573,-0.027707380074715144,-1.0569062052678453,True,False,False,False,False,True,False,True,False,False
4094,Emp_4094,-0.29144805395152834,1.7179642164150513,-0.9779709560899069,1.0708458566137944,True,True,False,False,True,False,False,True,False,False
4095,Emp_4095,1.4154745683313572,-1.4202436498171522,-1.1892380639255453,1.64591398144667,True,True,True,False,False,False,False,False,True,False
4096,Emp_4096,-0.20610192283738407,-1.6803161249192684,0.13111213753479764,0.9558322316472192,False,False,False,False,True,False,False,False,False,False
4097,Emp_4097,1.2447823061030687,-0.9521131946333429,0.2834939614913896,0.38076410681434364,True,False,False,True,False,False,False,False,False,False
4098,Emp_4098,-0.7181787095222497,-0.13721943931337832,0.08228719212411494,1.3008731065469445,True,True,False,False,True,False,False,True,False,False
4099,Emp_4099,-1.5716400206636925,0.22688202582958444,0.4126862437949872,1.0133390441305068,False,True,False,False,True,False,False,False,False,False
4100,Emp_4100,-0.9742171028646825,1.6312733913810125,0.8396968486012698,1.3008731065469445,True,False,False,False,False,False,False,False,False,False
4101,Emp_4101,1.4154745683313572,1.3365245862652808,0.39528831901254163,-0.6543585178848323,False,True,False,True,False,False,False,True,False,False
4102,Emp_4102,-1.742332282891981,0.19220569581596877,-0.09487629127060236,-0.7693721428514074,True,True,False,True,False,False,False,True,False,False
4103,Emp_4103,-6.064207348838429e-16,-0.5013209044563413,-0.31038904653325666,-0.25181083050181946,True,False,False,True,False,False,False,True,False,False
4104,Emp_4104,-1.1449093650929711,-0.6400262245108033,-0.3572065390844264,-0.42433126795168213,False,True,False,False,True,False,False,False,False,True
4105,Emp_4105,1.7568590927879344,0.24422019083639215,-0.027707380074715144,-0.309317642985107,False,True,False,True,False,False,False,True,False,False
4106,Emp_4106,-0.37679418506567264,0.7470269760338171,-0.07390187001431192,0.6682981692307814,True,True,False,False,False,False,False,False,False,True
4107,Emp_4107,-1.0595632339788268,-0.08520494429295523,-0.22222263991028,-1.4019470801675706,True,True,False,False,False,True,True,False,False,False
4108,Emp_4108,-1.3156016273212596,-0.6920407195312266,1.0047233181557134,1.64591398144667,False,True,False,False,True,False,False,False,False,False
4109,Emp_4109,0.30597486384748157,0.3829255108908543,-0.7169328618408268,-0.5968517054015448,True,True,False,False,False,True,False,False,False,True
4110,Emp_4110,1.5008206994455016,0.19220569581596877,-0.5975932504684021,1.7034207939299575,False,False,False,False,False,True,True,False,False,False
4111,Emp_4111,0.5620132571899145,-0.27592475936784044,-0.2857227579491263,-1.459453892650858,True,False,False,False,True,False,False,False,False,False
4112,Emp_4112,0.9887439127606358,0.8510559660746635,-0.04785113118224161,-0.07929039305195679,False,False,False,False,False,True,False,False,False,False
4113,Emp_4113,1.3301284372172129,-0.7787315445652654,-0.07374035081871892,0.26575048184776856,False,False,False,True,False,False,False,False,False,False
4114,Emp_4114,-1.0595632339788268,-0.06786677928614754,-0.2141928284722282,0.3232572943310561,False,True,False,False,False,False,False,False,True,False
4115,Emp_4115,-0.29144805395152834,1.5099062363333582,-1.1472892214129644,0.6682981692307814,True,False,False,False,True,False,False,False,True,False
4116,Emp_4116,-0.03540966060909551,0.7643651410406248,0.14532582674698127,0.26575048184776856,False,True,False,False,False,True,False,False,False,True
4117,Emp_4117,-1.6569861517778368,-0.3972919144154948,-0.9303920159023702,-1.0569062052678453,True,False,False,False,True,False,False,False,False,True
4118,Emp_4118,1.4154745683313572,0.1401912007955457,-0.027707380074715144,-0.25181083050181946,False,True,False,False,False,False,False,False,False,False
4119,Emp_4119,1.5861668305596457,-0.34527741939507156,-0.8523551702601543,0.9558322316472192,False,False,True,False,False,False,True,False,False,False
4120,Emp_4120,1.2447823061030687,-1.3508909897899213,0.1783911135019474,-0.42433126795168213,True,True,False,False,False,True,False,False,False,True
4121,Emp_4121,1.3301284372172129,-0.58801172949038,0.8314593696260271,0.8408186066806441,True,False,True,False,False,False,False,True,False,False
4122,Emp_4122,-0.5474864472939611,1.232495596224434,-0.027707380074715144,-1.5169607051341456,False,False,True,False,False,False,False,True,False,False
4123,Emp_4123,0.5620132571899145,-0.1545576043201863,0.11036845798649719,1.5884071689633823,False,False,False,False,False,False,False,False,False,True
4124,Emp_4124,-0.29144805395152834,0.27889652085000755,-0.9172858868885385,1.3583799190302321,True,False,False,False,True,False,True,False,False,False
4125,Emp_4125,1.07409004387478,-1.1254948447014204,-0.027707380074715144,-1.2869334552009954,True,False,True,False,False,False,False,True,False,False
4126,Emp_4126,0.04993647050504876,-0.5186590694631491,-0.5585056051348971,-0.1943040180185319,False,True,False,True,False,False,False,False,False,False
4127,Emp_4127,-0.8888709717505383,1.475229906319743,-0.6301509054657901,-0.13679720553524433,True,False,False,False,True,False,False,False,False,False
4128,Emp_4128,-0.7181787095222497,-0.6573643895176111,-0.8860434596266934,-1.2869334552009954,False,True,False,False,False,True,False,False,True,False
4129,Emp_4129,-1.486293889549548,-0.8827605346061118,-0.636034819019535,0.7833117941973565,True,False,False,False,True,False,False,False,True,False
4130,Emp_4130,-6.064207348838429e-16,-1.5589489698716144,-0.8955730921666801,1.3583799190302321,True,False,False,False,False,False,False,False,True,False
4131,Emp_4131,-1.2302554962071153,-1.4202436498171522,0.00528868416785398,-0.9418925803012701,False,False,False,False,False,False,True,False,False,False
